year,loss
9213,79922488.55
9214,1554727.61
9215,0.00
9216,0.00
9217,8034076.12
9218,1205843.05
9219,4462967.10
9220,0.00
9221,0.00
9222,50908092.58
9223,0.00
9224,0.00
9225,18539719.86
9226,2259643.73
9227,0.00
9228,0.00
9229,0.00
9230,0.00
9231,0.00
9232,0.00
9233,14639745.23
9234,7203418.95
9235,9178676.19
9236,37568016.79
9237,0.00
9238,0.00
9239,3959389.89
9240,0.00
9241,1541058.57
9242,41643730.27
9243,0.00
9244,0.00
9245,1203776.63
9246,14803726.97
9247,1294957.29
9248,5614241.15
9249,6378399.94
9250,448766.36
9251,0.00
9252,0.00
9253,2141277.47
9254,0.00
9255,0.00
9256,0.00
9257,0.00
9258,0.00
9259,0.00
9260,0.00
9261,6895519.47
9262,0.00
9263,0.00
9264,4773684.74
9265,0.00
9266,0.00
9267,0.00
9268,25891941.74
9269,0.00
9270,509296.73
9271,0.00
9272,0.00
9273,8967347.93
9274,0.00
9275,0.00
9276,0.00
9277,730688.88
9278,0.00
9279,0.00
9280,0.00
9281,1124310.56
9282,0.00
9283,1072840.70
9284,0.00
9285,10090400.50
9286,0.00
9287,304324.50
9288,20776027.87
9289,0.00
9290,0.00
9291,2922576.80
9292,0.00
9293,0.00
9294,907391.37
9295,0.00
9296,0.00
9297,0.00
9298,0.00
9299,0.00
9300,0.00
9301,0.00
9302,8977894.34
9303,27401806.20
9304,0.00
9305,0.00
9306,0.00
9307,0.00
9308,0.00
9309,0.00
9310,0.00
9311,0.00
9312,3637342.85
9313,0.00
9314,9831470.27
9315,0.00
9316,13771146.96
9317,20394739.93
9318,3100242.66
9319,0.00
9320,0.00
9321,0.00
9322,0.00
9323,10259909.48
9324,0.00
9325,0.00
9326,4029699.79
9327,120311.35
9328,5326804.10
9329,3542791.17
9330,0.00
9331,7827849.16
9332,12927971.88
9333,0.00
9334,9598267.39
9335,0.00
9336,0.00
9337,0.00
9338,0.00
9339,0.00
9340,0.00
9341,0.00
9342,30962753.44
9343,0.00
9344,12040571.68
9345,0.00
9346,0.00
9347,0.00
9348,0.00
9349,0.00
9350,0.00
9351,3632346.52
9352,2836295.37
9353,0.00
9354,18827935.47
9355,4175360.43
9356,0.00
9357,0.00
9358,0.00
9359,0.00
9360,0.00
9361,0.00
9362,1409698.84
9363,0.00
9364,0.00
9365,2269854.50
9366,0.00
9367,0.00
9368,0.00
9369,0.00
9370,1725990.64
9371,3668414.28
9372,0.00
9373,0.00
9374,6245114.42
9375,1345808.25
9376,1219865.61
9377,6146966.56
9378,0.00
9379,1232568.84
9380,0.00
9381,0.00
9382,17784201.89
9383,17708039.55
9384,0.00
9385,0.00
9386,4701621.02
9387,0.00
9388,443113.28
9389,11219166.10
9390,384475.47
9391,1122847.17
9392,8000194.10
9393,0.00
9394,3744378.75
9395,0.00
9396,0.00
9397,0.00
9398,0.00
9399,0.00
9400,0.00
9401,0.00
9402,0.00
9403,5370200.11
9404,0.00
9405,1070652.39
9406,0.00
9407,1232983.11
9408,0.00
9409,0.00
9410,5648807.25
9411,0.00
9412,4377219.96
9413,0.00
9414,0.00
9415,0.00
9416,0.00
9417,29602354.39
9418,0.00
9419,0.00
9420,0.00
9421,1209909.98
9422,2626798.64
9423,0.00
9424,2165051.74
9425,0.00
9426,426855.71
9427,0.00
9428,0.00
9429,4486189.02
9430,0.00
9431,0.00
9432,4231007.83
9433,0.00
9434,0.00
9435,0.00
9436,0.00
9437,4609090.43
9438,0.00
9439,0.00
9440,0.00
9441,0.00
9442,0.00
9443,0.00
9444,717957.29
9445,0.00
9446,9080064.62
9447,0.00
9448,10402060.41
9449,788604.99
9450,10538047.12
9451,13931112.39
9452,7549730.16
9453,10456675.09
9454,0.00
9455,2522815.02
9456,0.00
9457,0.00
9458,997201.66
9459,0.00
9460,0.00
9461,0.00
9462,0.00
9463,0.00
9464,1081861.53
9465,0.00
9466,27448816.32
9467,0.00
9468,0.00
9469,953508.89
9470,0.00
9471,0.00
9472,0.00
9473,0.00
9474,0.00
9475,12537318.96
9476,0.00
9477,0.00
9478,3517784.37
9479,36736804.26
9480,35409104.39
9481,33221366.41
9482,2008250.10
9483,0.00
9484,0.00
9485,1675267.36
9486,1758051.12
9487,0.00
9488,0.00
9489,0.00
9490,0.00
9491,0.00
9492,0.00
9493,0.00
9494,0.00
9495,9915129.89
9496,0.00
9497,4261234.63
9498,0.00
9499,0.00
9500,40737849.10
9501,10878470.98
9502,0.00
9503,0.00
9504,0.00
9505,32237036.92
9506,0.00
9507,31110260.28
9508,0.00
9509,0.00
9510,1604588.69
9511,0.00
9512,0.00
9513,0.00
9514,0.00
9515,3496044.12
9516,0.00
9517,2718306.73
9518,0.00
9519,1647591.66
9520,7521861.88
9521,0.00
9522,1019836.28
9523,1110841.63
9524,0.00
9525,0.00
9526,0.00
9527,0.00
9528,1622290.95
9529,0.00
9530,205793.29
9531,21306793.00
9532,4075893.39
9533,0.00
9534,0.00
9535,0.00
9536,60932584.37
9537,0.00
9538,2717403.68
9539,63554316.22
9540,4793126.38
9541,11671799.62
9542,76534249.40
9543,0.00
9544,0.00
9545,0.00
9546,0.00
9547,18340070.05
9548,20604331.88
9549,20883030.58
9550,139587.67
9551,0.00
9552,772007.35
9553,0.00
9554,40463305.69
9555,46331376.35
9556,0.00
9557,1860224.29
9558,0.00
9559,11136497.42
9560,760465.53
9561,0.00
9562,691945.33
9563,1990734.73
9564,0.00
9565,22100940.75
9566,0.00
9567,0.00
9568,0.00
9569,5681817.90
9570,270971.52
9571,1417427.31
9572,2531493.50
9573,0.00
9574,0.00
9575,152062109.91
9576,0.00
9577,2680536.71
9578,0.00
9579,0.00
9580,0.00
9581,2920701.78
9582,5480826.95
9583,4885028.05
9584,0.00
9585,0.00
9586,15462465.33
9587,0.00
9588,0.00
9589,5801895.09
9590,0.00
9591,8700797.35
9592,0.00
9593,0.00
9594,0.00
9595,1091268.61
9596,0.00
9597,1911648.19
9598,17025625.69
9599,0.00
9600,0.00
9601,0.00
9602,0.00
9603,1884979.48
9604,0.00
9605,0.00
9606,0.00
9607,50984214.23
9608,0.00
9609,0.00
9610,1957763.50
9611,0.00
9612,0.00
9613,0.00
9614,0.00
9615,0.00
9616,19387762.91
9617,0.00
9618,0.00
9619,45930560.29
9620,0.00
9621,0.00
9622,0.00
9623,9298795.83
9624,0.00
9625,18064157.53
9626,0.00
9627,0.00
9628,0.00
9629,71865501.43
9630,0.00
9631,0.00
9632,1077755.84
9633,1026998.68
9634,0.00
9635,0.00
9636,5151619.08
9637,178370.19
9638,0.00
9639,0.00
9640,2003082.33
9641,61012984.14
9642,0.00
9643,0.00
9644,0.00
9645,0.00
9646,0.00
9647,0.00
9648,0.00
9649,0.00
9650,461331.45
9651,7272928.99
9652,864542.64
9653,0.00
9654,0.00
9655,23799331.24
9656,0.00
9657,0.00
9658,0.00
9659,4469857.23
9660,1779708.95
9661,1093192.14
9662,0.00
9663,35546982.30
9664,687334.57
9665,32353176.83
9666,21376770.77
9667,0.00
9668,0.00
9669,16241800.44
9670,52959705.47
9671,0.00
9672,20474590.17
9673,161291049.66
9674,5582779.95
9675,0.00
9676,20911686.89
9677,6076233.79
9678,3909772.09
9679,0.00
9680,0.00
9681,0.00
9682,47169192.03
9683,0.00
9684,0.00
9685,0.00
9686,0.00
9687,0.00
9688,0.00
9689,0.00
9690,0.00
9691,0.00
9692,0.00
9693,18338406.73
9694,0.00
9695,981962.48
9696,0.00
9697,0.00
9698,0.00
9699,13744521.23
9700,2714978.60
9701,0.00
9702,0.00
9703,0.00
9704,0.00
9705,0.00
9706,9748729.38
9707,0.00
9708,0.00
9709,17588896.11
9710,0.00
9711,4649051.52
9712,0.00
9713,23254073.73
9714,0.00
9715,13733943.70
9716,307133.37
9717,0.00
9718,0.00
9719,1092572.26
9720,0.00
9721,372669.60
9722,0.00
9723,0.00
9724,0.00
9725,0.00
9726,15317734.16
9727,0.00
9728,0.00
9729,0.00
9730,0.00
9731,0.00
9732,0.00
9733,0.00
9734,0.00
9735,1095735.74
9736,0.00
9737,0.00
9738,1032636.98
9739,0.00
9740,12589087.95
9741,406313.62
9742,0.00
9743,9034005.07
9744,0.00
9745,3246566.77
9746,0.00
9747,0.00
9748,0.00
9749,0.00
9750,0.00
9751,521658.36
9752,0.00
9753,561350.44
9754,0.00
9755,0.00
9756,0.00
9757,0.00
9758,8297257.81
9759,0.00
9760,7898606.98
9761,0.00
9762,0.00
9763,0.00
9764,0.00
9765,2888645.75
9766,0.00
9767,0.00
9768,7400550.84
9769,0.00
9770,11392308.82
9771,0.00
9772,0.00
9773,0.00
9774,0.00
9775,0.00
9776,0.00
9777,4075896.26
9778,2779628.21
9779,0.00
9780,0.00
9781,395455.06
9782,57015601.05
9783,0.00
9784,0.00
9785,28894996.21
9786,2883667.56
9787,1142447.82
9788,22740495.92
9789,0.00
9790,0.00
9791,16065388.19
9792,0.00
9793,0.00
9794,504358.18
9795,2301141.64
9796,0.00
9797,999388.56
9798,2138176.31
9799,0.00
9800,4697259.68
9801,0.00
9802,16088924.04
9803,1602781.04
9804,4020512.41
9805,0.00
9806,15377917.84
9807,963767.08
9808,0.00
9809,14903988.71
9810,1866204.29
9811,4416568.97
9812,9886393.35
9813,526522.16
9814,0.00
9815,12911907.60
9816,0.00
9817,0.00
9818,0.00
9819,712190.12
9820,0.00
9821,1273598.46
9822,0.00
9823,13123114.69
9824,2573623.37
9825,4097532.43
9826,7972241.80
9827,0.00
9828,0.00
9829,0.00
9830,0.00
9831,11207198.38
9832,1043824.31
9833,0.00
9834,0.00
9835,0.00
9836,0.00
9837,5524785.24
9838,5181160.65
9839,0.00
9840,0.00
9841,0.00
9842,16629720.53
9843,0.00
9844,0.00
9845,0.00
9846,0.00
9847,347062.50
9848,0.00
9849,0.00
9850,4035666.31
9851,0.00
9852,0.00
9853,0.00
9854,23474764.66
9855,0.00
9856,4134061.62
9857,429842676.75
9858,0.00
9859,0.00
9860,805834.57
9861,0.00
9862,0.00
9863,0.00
9864,0.00
9865,3049960.45
9866,0.00
9867,967030.07
9868,1590822.71
9869,8335416.51
9870,0.00
9871,4711127.26
9872,0.00
9873,0.00
9874,3075655.28
9875,0.00
9876,0.00
9877,104653251.45
9878,13759717.12
9879,0.00
9880,0.00
9881,13677610.41
9882,0.00
9883,0.00
9884,0.00
9885,9657760.28
9886,0.00
9887,0.00
9888,42888266.62
9889,0.00
9890,0.00
9891,0.00
9892,0.00
9893,6029407.10
9894,0.00
9895,0.00
9896,808708.76
9897,0.00
9898,0.00
9899,5080747.93
9900,6831709.97
9901,12764770.50
9902,0.00
9903,2085088.79
9904,4305649.97
9905,46425145.26
9906,0.00
9907,0.00
9908,0.00
9909,0.00
9910,0.00
9911,5872426.35
9912,7858067.96
9913,4618199.93
9914,1942140.61
9915,0.00
9916,0.00
9917,0.00
9918,4468482.33
9919,0.00
9920,14197075.01
9921,0.00
9922,19716034.47
9923,14397730.96
9924,0.00
9925,0.00
9926,0.00
9927,0.00
9928,2335376.09
9929,0.00
9930,0.00
9931,0.00
9932,0.00
9933,0.00
9934,10171963.68
9935,0.00
9936,0.00
9937,0.00
9938,0.00
9939,0.00
9940,0.00
9941,0.00
9942,2806244.77
9943,0.00
9944,0.00
9945,0.00
9946,0.00
9947,0.00
9948,0.00
9949,0.00
9950,12991638.39
9951,2678132.14
9952,5027459.80
9953,0.00
9954,4758331.60
9955,1297884.37
9956,0.00
9957,0.00
9958,9410251.11
9959,0.00
9960,32870077.23
9961,5402206.40
9962,0.00
9963,0.00
9964,80003868.27
9965,0.00
9966,3070660.46
9967,0.00
9968,4771791.61
9969,0.00
9970,0.00
9971,0.00
9972,0.00
9973,0.00
9974,0.00
9975,1610130.53
9976,0.00
9977,4704882.43
9978,0.00
9979,0.00
9980,0.00
9981,1931006.70
9982,3839322.82
9983,5338257.24
9984,0.00
9985,1978893.44
9986,7233290.79
9987,0.00
9988,16091047.76
9989,4218051.87
9990,0.00
9991,40682713.53
9992,3472697.54
9993,2267582.73
9994,0.00
9995,0.00
9996,3612485.42
9997,0.00
9998,0.00
9999,7893290.29
10000,0.00
